"","date","Avg.baby3"
"4326",1980-11-06,NA
"4327",1980-11-07,8
"4328",1980-11-08,4
"4329",1980-11-09,7
"4330",1980-11-10,16
"4331",1980-11-11,15
"4332",1980-11-12,16
"4333",1980-11-13,14
"4334",1980-11-14,NA
"4335",1980-11-15,NA
"4336",1980-11-16,NA
"4337",1980-11-17,NA
"4338",1980-11-18,10
"4339",1980-11-19,29
"4340",1980-11-20,12
"4341",1980-11-21,NA
"4342",1980-11-22,8
"4343",1980-11-23,12
"4344",1980-11-24,15
"4345",1980-11-25,NA
"4346",1980-11-26,NA
"4347",1980-11-27,13
"4348",1980-11-28,12
"4349",1980-11-29,NA
"4350",1980-11-30,NA
"4351",1980-12-01,11
"4352",1980-12-02,13
"4353",1980-12-03,12
"4354",1980-12-04,16
"4355",1980-12-05,9
"4356",1980-12-06,14
"4357",1980-12-07,20
"4358",1980-12-08,18
"4359",1980-12-09,16
"4360",1980-12-10,9
"4361",1980-12-11,14
"4362",1980-12-12,20
"4363",1980-12-13,NA
"4364",1980-12-14,NA
"4365",1980-12-15,14
"4366",1980-12-16,9
"4367",1980-12-17,18
"4368",1980-12-18,13
"4369",1980-12-19,NA
"4370",1980-12-20,10
"4371",1980-12-21,NA
"4372",1980-12-22,12
"4373",1980-12-23,NA
"4374",1980-12-24,23
"4375",1980-12-25,7
"4376",1980-12-26,14
"4377",1980-12-27,NA
"4378",1980-12-28,4
"4379",1980-12-29,23
"4380",1980-12-30,31
"4381",1980-12-31,12
"4382",1981-01-01,12
"4383",1981-01-02,17
"4384",1981-01-03,8
"4385",1981-01-04,7
"4386",1981-01-05,7
"4387",1981-01-06,13
"4388",1981-01-07,15
"4389",1981-01-08,10
"4390",1981-01-09,8
"4391",1981-01-10,9
"4392",1981-01-11,14
"4393",1981-01-12,8
"4394",1981-01-13,33
"4395",1981-01-14,11
"4396",1981-01-15,27
"4397",1981-01-16,15
"4398",1981-01-17,7
"4399",1981-01-18,NA
"4400",1981-01-19,11
"4401",1981-01-20,16
"4402",1981-01-21,12
"4403",1981-01-22,6
"4404",1981-01-23,14
"4405",1981-01-24,NA
"4406",1981-01-25,NA
"4407",1981-01-26,7
"4408",1981-01-27,18
"4409",1981-01-28,16
"4410",1981-01-29,13
"4411",1981-01-30,20
"4412",1981-01-31,5
"4413",1981-02-01,6
"4414",1981-02-02,15
"4415",1981-02-03,15
"4416",1981-02-04,21
"4417",1981-02-05,NA
"4418",1981-02-06,NA
"4419",1981-02-07,21
"4420",1981-02-08,9
"4421",1981-02-09,NA
"4422",1981-02-10,17
"4423",1981-02-11,NA
"4424",1981-02-12,8
"4425",1981-02-13,11
"4426",1981-02-14,4
"4427",1981-02-15,13
"4428",1981-02-16,9
"4429",1981-02-17,23
"4430",1981-02-18,9
"4431",1981-02-19,17
"4432",1981-02-20,NA
"4433",1981-02-21,6
"4434",1981-02-22,11
"4435",1981-02-23,21
"4436",1981-02-24,NA
"4437",1981-02-25,NA
"4438",1981-02-26,11
"4439",1981-02-27,6
"4440",1981-02-28,25
"4441",1981-03-01,16
"4442",1981-03-02,8
"4443",1981-03-03,7
"4444",1981-03-04,15
"4445",1981-03-05,19
"4446",1981-03-06,10
"4447",1981-03-07,22
"4448",1981-03-08,15
"4449",1981-03-09,13
"4450",1981-03-10,14
"4451",1981-03-11,NA
"4452",1981-03-12,3
"4453",1981-03-13,4
"4454",1981-03-14,13
"4455",1981-03-15,17
"4456",1981-03-16,9
"4457",1981-03-17,18
"4458",1981-03-18,7
"4459",1981-03-19,NA
"4460",1981-03-20,9
"4461",1981-03-21,8
"4462",1981-03-22,8
"4463",1981-03-23,11
"4464",1981-03-24,20
"4465",1981-03-25,1
"4466",1981-03-26,38
"4467",1981-03-27,23
"4468",1981-03-28,23
"4469",1981-03-29,13
"4470",1981-03-30,NA
"4471",1981-03-31,NA
"4472",1981-04-01,17
"4473",1981-04-02,5
"4474",1981-04-03,10
"4475",1981-04-04,9
"4476",1981-04-05,NA
"4477",1981-04-06,19
"4478",1981-04-07,12
"4479",1981-04-08,13
"4480",1981-04-09,NA
"4481",1981-04-10,16
"4482",1981-04-11,16
"4483",1981-04-12,13
"4484",1981-04-13,NA
"4485",1981-04-14,15
"4486",1981-04-15,11
"4487",1981-04-16,15
"4488",1981-04-17,NA
"4489",1981-04-18,9
"4490",1981-04-19,22
"4491",1981-04-20,11
"4492",1981-04-21,13
"4493",1981-04-22,7
"4494",1981-04-23,15
"4495",1981-04-24,14
"4496",1981-04-25,9
"4497",1981-04-26,15
"4498",1981-04-27,14
"4499",1981-04-28,14
"4500",1981-04-29,11
"4501",1981-04-30,10
"4502",1981-05-01,13
"4503",1981-05-02,17
"4504",1981-05-03,NA
"4505",1981-05-04,9
"4506",1981-05-05,9
"4507",1981-05-06,NA
"4508",1981-05-07,23
"4509",1981-05-08,14
"4510",1981-05-09,10
"4511",1981-05-10,10
"4512",1981-05-11,8
"4513",1981-05-12,17
"4514",1981-05-13,14
"4515",1981-05-14,NA
"4516",1981-05-15,6
"4517",1981-05-16,9
"4518",1981-05-17,9
"4519",1981-05-18,23
"4520",1981-05-19,22
"4521",1981-05-20,8
"4522",1981-05-21,10
"4523",1981-05-22,10
"4524",1981-05-23,4
"4525",1981-05-24,19
"4526",1981-05-25,11
"4527",1981-05-26,13
"4528",1981-05-27,6
"4529",1981-05-28,5
"4530",1981-05-29,9
"4531",1981-05-30,4
"4532",1981-05-31,13
"4533",1981-06-01,NA
"4534",1981-06-02,7
"4535",1981-06-03,26
"4536",1981-06-04,11
"4537",1981-06-05,17
"4538",1981-06-06,17
"4539",1981-06-07,19
"4540",1981-06-08,5
"4541",1981-06-09,32
"4542",1981-06-10,13
"4543",1981-06-11,NA
"4544",1981-06-12,9
"4545",1981-06-13,17
"4546",1981-06-14,14
"4547",1981-06-15,8
"4548",1981-06-16,12
"4549",1981-06-17,3
"4550",1981-06-18,10
"4551",1981-06-19,11
"4552",1981-06-20,9
"4553",1981-06-21,5
"4554",1981-06-22,19
"4555",1981-06-23,24
"4556",1981-06-24,15
"4557",1981-06-25,12
"4558",1981-06-26,14
"4559",1981-06-27,13
"4560",1981-06-28,NA
"4561",1981-06-29,8
"4562",1981-06-30,12
"4563",1981-07-01,NA
"4564",1981-07-02,15
"4565",1981-07-03,15
"4566",1981-07-04,NA
"4567",1981-07-05,9
"4568",1981-07-06,16
"4569",1981-07-07,13
"4570",1981-07-08,19
"4571",1981-07-09,30
"4572",1981-07-10,12
"4573",1981-07-11,7
"4574",1981-07-12,NA
"4575",1981-07-13,17
"4576",1981-07-14,21
"4577",1981-07-15,14
"4578",1981-07-16,13
"4579",1981-07-17,17
"4580",1981-07-18,16
"4581",1981-07-19,24
"4582",1981-07-20,9
"4583",1981-07-21,12
"4584",1981-07-22,5
"4585",1981-07-23,12
"4586",1981-07-24,12
"4587",1981-07-25,16
"4588",1981-07-26,8
"4589",1981-07-27,16
"4590",1981-07-28,12
"4591",1981-07-29,NA
"4592",1981-07-30,14
"4593",1981-07-31,12
"4594",1981-08-01,15
"4595",1981-08-02,12
"4596",1981-08-03,22
"4597",1981-08-04,18
"4598",1981-08-05,23
"4599",1981-08-06,7
"4600",1981-08-07,NA
"4601",1981-08-08,14
"4602",1981-08-09,12
"4603",1981-08-10,16
"4604",1981-08-11,18
"4605",1981-08-12,10
"4606",1981-08-13,15
"4607",1981-08-14,9
"4608",1981-08-15,8
"4609",1981-08-16,19
"4610",1981-08-17,17
"4611",1981-08-18,21
"4612",1981-08-19,8
"4613",1981-08-20,19
"4614",1981-08-21,11
"4615",1981-08-22,13
"4616",1981-08-23,21
"4617",1981-08-24,10
"4618",1981-08-25,10
"4619",1981-08-26,15
"4620",1981-08-27,17
"4621",1981-08-28,14
"4622",1981-08-29,20
"4623",1981-08-30,NA
"4624",1981-08-31,13
"4625",1981-09-01,8
"4626",1981-09-02,NA
"4627",1981-09-03,10
"4628",1981-09-04,15
"4629",1981-09-05,21
"4630",1981-09-06,15
"4631",1981-09-07,12
"4632",1981-09-08,NA
"4633",1981-09-09,11
"4634",1981-09-10,25
"4635",1981-09-11,12
"4636",1981-09-12,6
"4637",1981-09-13,17
"4638",1981-09-14,5
"4639",1981-09-15,11
"4640",1981-09-16,19
"4641",1981-09-17,24
"4642",1981-09-18,14
"4643",1981-09-19,NA
"4644",1981-09-20,10
"4645",1981-09-21,14
"4646",1981-09-22,6
"4647",1981-09-23,8
"4648",1981-09-24,15
"4649",1981-09-25,15
"4650",1981-09-26,12
"4651",1981-09-27,NA
"4652",1981-09-28,7
"4653",1981-09-29,15
"4654",1981-09-30,22
"4655",1981-10-01,6
"4656",1981-10-02,21
"4657",1981-10-03,8
"4658",1981-10-04,12
"4659",1981-10-05,25
"4660",1981-10-06,11
"4661",1981-10-07,11
"4662",1981-10-08,4
"4663",1981-10-09,5
"4664",1981-10-10,14
"4665",1981-10-11,15
"4666",1981-10-12,9
"4667",1981-10-13,7
"4668",1981-10-14,12
"4669",1981-10-15,12
"4670",1981-10-16,15
"4671",1981-10-17,6
"4672",1981-10-18,12
"4673",1981-10-19,13
"4674",1981-10-20,12
"4675",1981-10-21,21
"4676",1981-10-22,17
"4677",1981-10-23,13
"4678",1981-10-24,11
"4679",1981-10-25,11
"4680",1981-10-26,11
"4681",1981-10-27,11
"4682",1981-10-28,14
"4683",1981-10-29,16
"4684",1981-10-30,6
"4685",1981-10-31,13
"4686",1981-11-01,28
"4687",1981-11-02,6
"4688",1981-11-03,17
"4689",1981-11-04,14
"4690",1981-11-05,10
"4691",1981-11-06,9
"4692",1981-11-07,8
"4693",1981-11-08,10
"4694",1981-11-09,17
"4695",1981-11-10,11
"4696",1981-11-11,6
"4697",1981-11-12,17
"4698",1981-11-13,10
"4699",1981-11-14,10
"4700",1981-11-15,15
"4701",1981-11-16,11
"4702",1981-11-17,5
"4703",1981-11-18,10
"4704",1981-11-19,17
"4705",1981-11-20,10
"4706",1981-11-21,9
"4707",1981-11-22,9
"4708",1981-11-23,37
"4709",1981-11-24,25
"4710",1981-11-25,NA
"4711",1981-11-26,13
"4712",1981-11-27,17
"4713",1981-11-28,11
"4714",1981-11-29,19
"4715",1981-11-30,24
"4716",1981-12-01,12
"4717",1981-12-02,18
"4718",1981-12-03,12
"4719",1981-12-04,11
"4720",1981-12-05,15
"4721",1981-12-06,18
"4722",1981-12-07,12
"4723",1981-12-08,7
"4724",1981-12-09,18
"4725",1981-12-10,11
"4726",1981-12-11,10
"4727",1981-12-12,13
"4728",1981-12-13,19
"4729",1981-12-14,9
"4730",1981-12-15,12
"4731",1981-12-16,18
"4732",1981-12-17,16
"4733",1981-12-18,11
"4734",1981-12-19,18
"4735",1981-12-20,14
"4736",1981-12-21,17
"4737",1981-12-22,16
"4738",1981-12-23,13
"4739",1981-12-24,NA
"4740",1981-12-25,6
"4741",1981-12-26,1
"4742",1981-12-27,17
"4743",1981-12-28,10
"4744",1981-12-29,18
"4745",1981-12-30,18
"4746",1981-12-31,NA
"4747",1982-01-01,12
"4748",1982-01-02,7
"4749",1982-01-03,17
"4750",1982-01-04,6
"4751",1982-01-05,18
"4752",1982-01-06,28
"4753",1982-01-07,11
"4754",1982-01-08,20
"4755",1982-01-09,8
"4756",1982-01-10,NA
"4757",1982-01-11,17
"4758",1982-01-12,10
"4759",1982-01-13,12
"4760",1982-01-14,7
"4761",1982-01-15,12
"4762",1982-01-16,6
"4763",1982-01-17,15
"4764",1982-01-18,17
"4765",1982-01-19,31
"4766",1982-01-20,7
"4767",1982-01-21,10
"4768",1982-01-22,10
"4769",1982-01-23,8
"4770",1982-01-24,8
"4771",1982-01-25,11
"4772",1982-01-26,7
"4773",1982-01-27,11
"4774",1982-01-28,7
"4775",1982-01-29,11
"4776",1982-01-30,13
"4777",1982-01-31,5
"4778",1982-02-01,11
"4779",1982-02-02,24
"4780",1982-02-03,15
"4781",1982-02-04,11
"4782",1982-02-05,27
"4783",1982-02-06,16
"4784",1982-02-07,13
"4785",1982-02-08,9
"4786",1982-02-09,8
"4787",1982-02-10,5
"4788",1982-02-11,12
"4789",1982-02-12,19
"4790",1982-02-13,8
"4791",1982-02-14,15
"4792",1982-02-15,23
"4793",1982-02-16,20
"4794",1982-02-17,13
"4795",1982-02-18,9
"4796",1982-02-19,11
"4797",1982-02-20,10
"4798",1982-02-21,NA
"4799",1982-02-22,9
"4800",1982-02-23,20
"4801",1982-02-24,19
"4802",1982-02-25,17
"4803",1982-02-26,19
"4804",1982-02-27,11
"4805",1982-02-28,10
"4806",1982-03-01,4
"4807",1982-03-02,13
"4808",1982-03-03,NA
"4809",1982-03-04,4
"4810",1982-03-05,22
"4811",1982-03-06,16
"4812",1982-03-07,4
"4813",1982-03-08,9
"4814",1982-03-09,9
"4815",1982-03-10,7
"4816",1982-03-11,22
"4817",1982-03-12,25
"4818",1982-03-13,9
"4819",1982-03-14,17
"4820",1982-03-15,18
"4821",1982-03-16,NA
"4822",1982-03-17,16
"4823",1982-03-18,NA
"4824",1982-03-19,18
"4825",1982-03-20,6
"4826",1982-03-21,11
"4827",1982-03-22,15
"4828",1982-03-23,7
"4829",1982-03-24,7
"4830",1982-03-25,12
"4831",1982-03-26,7
"4832",1982-03-27,17
"4833",1982-03-28,9
"4834",1982-03-29,12
"4835",1982-03-30,25
"4836",1982-03-31,12
"4837",1982-04-01,6
"4838",1982-04-02,7
"4839",1982-04-03,6
"4840",1982-04-04,18
"4841",1982-04-05,9
"4842",1982-04-06,11
"4843",1982-04-07,10
"4844",1982-04-08,6
"4845",1982-04-09,17
"4846",1982-04-10,9
"4847",1982-04-11,4
"4848",1982-04-12,12
"4849",1982-04-13,15
"4850",1982-04-14,15
"4851",1982-04-15,14
"4852",1982-04-16,15
"4853",1982-04-17,9
"4854",1982-04-18,14
"4855",1982-04-19,10
"4856",1982-04-20,14
"4857",1982-04-21,17
"4858",1982-04-22,22
"4859",1982-04-23,15
"4860",1982-04-24,21
"4861",1982-04-25,8
"4862",1982-04-26,8
"4863",1982-04-27,7
"4864",1982-04-28,19
"4865",1982-04-29,16
"4866",1982-04-30,19
"4867",1982-05-01,22
"4868",1982-05-02,17
"4869",1982-05-03,7
"4870",1982-05-04,10
"4871",1982-05-05,26
"4872",1982-05-06,14
"4873",1982-05-07,13
"4874",1982-05-08,9
"4875",1982-05-09,20
"4876",1982-05-10,22
"4877",1982-05-11,10
"4878",1982-05-12,18
"4879",1982-05-13,9
"4880",1982-05-14,13
"4881",1982-05-15,10
"4882",1982-05-16,11
"4883",1982-05-17,14
"4884",1982-05-18,15
"4885",1982-05-19,8
"4886",1982-05-20,19
"4887",1982-05-21,16
"4888",1982-05-22,17
"4889",1982-05-23,10
"4890",1982-05-24,10
"4891",1982-05-25,6
"4892",1982-05-26,5
"4893",1982-05-27,NA
"4894",1982-05-28,12
"4895",1982-05-29,5
"4896",1982-05-30,10
"4897",1982-05-31,11
"4898",1982-06-01,24
"4899",1982-06-02,6
"4900",1982-06-03,18
"4901",1982-06-04,7
"4902",1982-06-05,9
"4903",1982-06-06,14
"4904",1982-06-07,6
"4905",1982-06-08,20
"4906",1982-06-09,15
"4907",1982-06-10,16
"4908",1982-06-11,15
"4909",1982-06-12,11
"4910",1982-06-13,7
"4911",1982-06-14,16
"4912",1982-06-15,21
"4913",1982-06-16,25
"4914",1982-06-17,9
"4915",1982-06-18,20
"4916",1982-06-19,8
"4917",1982-06-20,5
"4918",1982-06-21,NA
"4919",1982-06-22,9
"4920",1982-06-23,15
"4921",1982-06-24,8
"4922",1982-06-25,12
"4923",1982-06-26,18
"4924",1982-06-27,9
"4925",1982-06-28,9
"4926",1982-06-29,7
"4927",1982-06-30,24
"4928",1982-07-01,5
"4929",1982-07-02,14
"4930",1982-07-03,18
"4931",1982-07-04,19
"4932",1982-07-05,15
"4933",1982-07-06,8
"4934",1982-07-07,16
"4935",1982-07-08,8
"4936",1982-07-09,8
"4937",1982-07-10,22
"4938",1982-07-11,17
"4939",1982-07-12,11
"4940",1982-07-13,14
"4941",1982-07-14,14
"4942",1982-07-15,NA
"4943",1982-07-16,20
"4944",1982-07-17,24
"4945",1982-07-18,NA
"4946",1982-07-19,14
"4947",1982-07-20,24
"4948",1982-07-21,NA
"4949",1982-07-22,7
"4950",1982-07-23,2
"4951",1982-07-24,3
"4952",1982-07-25,7
"4953",1982-07-26,17
"4954",1982-07-27,6
"4955",1982-07-28,7
"4956",1982-07-29,11
"4957",1982-07-30,14
"4958",1982-07-31,27
"4959",1982-08-01,22
"4960",1982-08-02,8
"4961",1982-08-03,22
"4962",1982-08-04,12
"4963",1982-08-05,8
"4964",1982-08-06,18
"4965",1982-08-07,7
"4966",1982-08-08,8
"4967",1982-08-09,25
"4968",1982-08-10,8
"4969",1982-08-11,12
"4970",1982-08-12,11
"4971",1982-08-13,11
"4972",1982-08-14,8
"4973",1982-08-15,9
"4974",1982-08-16,10
"4975",1982-08-17,15
"4976",1982-08-18,8
"4977",1982-08-19,21
"4978",1982-08-20,10
"4979",1982-08-21,10
"4980",1982-08-22,6
"4981",1982-08-23,20
"4982",1982-08-24,22
"4983",1982-08-25,15
"4984",1982-08-26,16
"4985",1982-08-27,11
"4986",1982-08-28,6
"4987",1982-08-29,20
"4988",1982-08-30,3
"4989",1982-08-31,22
"4990",1982-09-01,7
"4991",1982-09-02,15
"4992",1982-09-03,11
"4993",1982-09-04,12
"4994",1982-09-05,11
"4995",1982-09-06,14
"4996",1982-09-07,11
"4997",1982-09-08,9
"4998",1982-09-09,23
"4999",1982-09-10,10
"5000",1982-09-11,20
"5001",1982-09-12,16
"5002",1982-09-13,14
"5003",1982-09-14,14
"5004",1982-09-15,13
"5005",1982-09-16,10
"5006",1982-09-17,9
"5007",1982-09-18,9
"5008",1982-09-19,20
"5009",1982-09-20,10
"5010",1982-09-21,NA
"5011",1982-09-22,27
"5012",1982-09-23,8
"5013",1982-09-24,8
"5014",1982-09-25,9
"5015",1982-09-26,12
"5016",1982-09-27,20
"5017",1982-09-28,12
"5018",1982-09-29,16
"5019",1982-09-30,21
"5020",1982-10-01,19
"5021",1982-10-02,NA
"5022",1982-10-03,20
"5023",1982-10-04,13
"5024",1982-10-05,8
"5025",1982-10-06,13
"5026",1982-10-07,14
"5027",1982-10-08,14
"5028",1982-10-09,11
"5029",1982-10-10,NA
"5030",1982-10-11,7
"5031",1982-10-12,5
"5032",1982-10-13,13
"5033",1982-10-14,34
"5034",1982-10-15,NA
"5035",1982-10-16,27
"5036",1982-10-17,14
"5037",1982-10-18,3
"5038",1982-10-19,15
"5039",1982-10-20,20
"5040",1982-10-21,7
"5041",1982-10-22,12
"5042",1982-10-23,7
"5043",1982-10-24,6
"5044",1982-10-25,NA
"5045",1982-10-26,13
"5046",1982-10-27,19
"5047",1982-10-28,9
"5048",1982-10-29,10
"5049",1982-10-30,NA
"5050",1982-10-31,17
"5051",1982-11-01,9
"5052",1982-11-02,15
"5053",1982-11-03,NA
"5054",1982-11-04,6
"5055",1982-11-05,9
"5056",1982-11-06,15
"5057",1982-11-07,4
"5058",1982-11-08,12
"5059",1982-11-09,6
"5060",1982-11-10,9
"5061",1982-11-11,NA
"5062",1982-11-12,11
"5063",1982-11-13,19
"5064",1982-11-14,NA
"5065",1982-11-15,25
"5066",1982-11-16,17
"5067",1982-11-17,6
"5068",1982-11-18,14
"5069",1982-11-19,10
"5070",1982-11-20,9
"5071",1982-11-21,13
"5072",1982-11-22,19
"5073",1982-11-23,11
"5074",1982-11-24,11
"5075",1982-11-25,13
"5076",1982-11-26,NA
"5077",1982-11-27,20
"5078",1982-11-28,14
"5079",1982-11-29,12
"5080",1982-11-30,18
"5081",1982-12-01,25
"5082",1982-12-02,14
"5083",1982-12-03,21
"5084",1982-12-04,27
"5085",1982-12-05,10
"5086",1982-12-06,11
"5087",1982-12-07,13
"5088",1982-12-08,13
"5089",1982-12-09,12
"5090",1982-12-10,10
"5091",1982-12-11,NA
"5092",1982-12-12,17
"5093",1982-12-13,10
"5094",1982-12-14,15
"5095",1982-12-15,19
"5096",1982-12-16,7
"5097",1982-12-17,15
"5098",1982-12-18,NA
"5099",1982-12-19,15
"5100",1982-12-20,9
"5101",1982-12-21,8
"5102",1982-12-22,22
"5103",1982-12-23,18
"5104",1982-12-24,6
"5105",1982-12-25,11
"5106",1982-12-26,14
"5107",1982-12-27,NA
"5108",1982-12-28,7
"5109",1982-12-29,6
"5110",1982-12-30,NA
"5111",1982-12-31,NA
"5112",1983-01-01,27
"5113",1983-01-02,10
"5114",1983-01-03,17
"5115",1983-01-04,6
"5116",1983-01-05,7
"5117",1983-01-06,24
"5118",1983-01-07,9
"5119",1983-01-08,10
"5120",1983-01-09,15
"5121",1983-01-10,8
"5122",1983-01-11,13
"5123",1983-01-12,4
"5124",1983-01-13,9
"5125",1983-01-14,6
"5126",1983-01-15,7
"5127",1983-01-16,10
"5128",1983-01-17,7
"5129",1983-01-18,7
"5130",1983-01-19,9
"5131",1983-01-20,13
"5132",1983-01-21,10
"5133",1983-01-22,12
"5134",1983-01-23,13
"5135",1983-01-24,14
"5136",1983-01-25,9
"5137",1983-01-26,9
"5138",1983-01-27,13
"5139",1983-01-28,NA
"5140",1983-01-29,2
"5141",1983-01-30,17
"5142",1983-01-31,19
"5143",1983-02-01,7
"5144",1983-02-02,11
"5145",1983-02-03,11
"5146",1983-02-04,11
"5147",1983-02-05,10
"5148",1983-02-06,27
"5149",1983-02-07,NA
"5150",1983-02-08,28
"5151",1983-02-09,10
"5152",1983-02-10,7
"5153",1983-02-11,9
"5154",1983-02-12,4
"5155",1983-02-13,17
"5156",1983-02-14,10
"5157",1983-02-15,9
"5158",1983-02-16,20
"5159",1983-02-17,9
"5160",1983-02-18,9
"5161",1983-02-19,5
"5162",1983-02-20,7
"5163",1983-02-21,14
"5164",1983-02-22,10
"5165",1983-02-23,16
"5166",1983-02-24,11
"5167",1983-02-25,10
"5168",1983-02-26,10
"5169",1983-02-27,18
"5170",1983-02-28,18
"5171",1983-03-01,11
"5172",1983-03-02,9
"5173",1983-03-03,12
"5174",1983-03-04,8
"5175",1983-03-05,10
"5176",1983-03-06,6
"5177",1983-03-07,6
"5178",1983-03-08,20
"5179",1983-03-09,NA
"5180",1983-03-10,5
"5181",1983-03-11,11
"5182",1983-03-12,18
"5183",1983-03-13,NA
"5184",1983-03-14,19
"5185",1983-03-15,19
"5186",1983-03-16,7
"5187",1983-03-17,5
"5188",1983-03-18,10
"5189",1983-03-19,14
"5190",1983-03-20,11
"5191",1983-03-21,17
"5192",1983-03-22,16
"5193",1983-03-23,13
"5194",1983-03-24,10
"5195",1983-03-25,12
"5196",1983-03-26,7
"5197",1983-03-27,18
"5198",1983-03-28,13
"5199",1983-03-29,15
"5200",1983-03-30,13
"5201",1983-03-31,9
"5202",1983-04-01,8
"5203",1983-04-02,14
"5204",1983-04-03,3
"5205",1983-04-04,10
"5206",1983-04-05,18
"5207",1983-04-06,8
"5208",1983-04-07,15
"5209",1983-04-08,25
"5210",1983-04-09,8
"5211",1983-04-10,7
"5212",1983-04-11,16
"5213",1983-04-12,10
"5214",1983-04-13,12
"5215",1983-04-14,18
"5216",1983-04-15,14
"5217",1983-04-16,12
"5218",1983-04-17,8
"5219",1983-04-18,43
"5220",1983-04-19,30
"5221",1983-04-20,NA
"5222",1983-04-21,9
"5223",1983-04-22,6
"5224",1983-04-23,4
"5225",1983-04-24,NA
"5226",1983-04-25,4
"5227",1983-04-26,14
"5228",1983-04-27,15
"5229",1983-04-28,7
"5230",1983-04-29,13
"5231",1983-04-30,6
"5232",1983-05-01,14
"5233",1983-05-02,13
"5234",1983-05-03,7
"5235",1983-05-04,NA
"5236",1983-05-05,11
"5237",1983-05-06,20
"5238",1983-05-07,16
"5239",1983-05-08,12
"5240",1983-05-09,13
"5241",1983-05-10,9
"5242",1983-05-11,13
"5243",1983-05-12,12
"5244",1983-05-13,13
"5245",1983-05-14,8
"5246",1983-05-15,5
"5247",1983-05-16,10
"5248",1983-05-17,7
"5249",1983-05-18,11
"5250",1983-05-19,12
"5251",1983-05-20,14
"5252",1983-05-21,NA
"5253",1983-05-22,19
"5254",1983-05-23,12
"5255",1983-05-24,15
"5256",1983-05-25,8
"5257",1983-05-26,13
"5258",1983-05-27,7
"5259",1983-05-28,9
"5260",1983-05-29,8
"5261",1983-05-30,12
"5262",1983-05-31,7
"5263",1983-06-01,NA
"5264",1983-06-02,12
"5265",1983-06-03,6
"5266",1983-06-04,7
"5267",1983-06-05,9
"5268",1983-06-06,13
"5269",1983-06-07,14
"5270",1983-06-08,9
"5271",1983-06-09,20
"5272",1983-06-10,NA
"5273",1983-06-11,16
"5274",1983-06-12,10
"5275",1983-06-13,20
"5276",1983-06-14,21
"5277",1983-06-15,8
"5278",1983-06-16,12
"5279",1983-06-17,13
"5280",1983-06-18,12
"5281",1983-06-19,10
"5282",1983-06-20,12
"5283",1983-06-21,17
"5284",1983-06-22,13
"5285",1983-06-23,18
"5286",1983-06-24,7
"5287",1983-06-25,7
"5288",1983-06-26,10
"5289",1983-06-27,10
"5290",1983-06-28,5
"5291",1983-06-29,7
"5292",1983-06-30,16
"5293",1983-07-01,10
"5294",1983-07-02,NA
"5295",1983-07-03,11
"5296",1983-07-04,14
"5297",1983-07-05,14
"5298",1983-07-06,15
"5299",1983-07-07,8
"5300",1983-07-08,21
"5301",1983-07-09,NA
"5302",1983-07-10,12
"5303",1983-07-11,16
"5304",1983-07-12,7
"5305",1983-07-13,9
"5306",1983-07-14,7
"5307",1983-07-15,15
"5308",1983-07-16,22
"5309",1983-07-17,8
"5310",1983-07-18,NA
"5311",1983-07-19,19
"5312",1983-07-20,17
"5313",1983-07-21,10
"5314",1983-07-22,12
"5315",1983-07-23,8
"5316",1983-07-24,6
"5317",1983-07-25,12
"5318",1983-07-26,25
"5319",1983-07-27,8
"5320",1983-07-28,7
"5321",1983-07-29,5
"5322",1983-07-30,11
"5323",1983-07-31,12
"5324",1983-08-01,12
"5325",1983-08-02,4
"5326",1983-08-03,13
"5327",1983-08-04,7
"5328",1983-08-05,NA
"5329",1983-08-06,2
"5330",1983-08-07,7
"5331",1983-08-08,6
"5332",1983-08-09,6
"5333",1983-08-10,15
"5334",1983-08-11,22
"5335",1983-08-12,6
"5336",1983-08-13,10
"5337",1983-08-14,11
"5338",1983-08-15,18
"5339",1983-08-16,26
"5340",1983-08-17,17
"5341",1983-08-18,NA
"5342",1983-08-19,8
"5343",1983-08-20,15
"5344",1983-08-21,11
"5345",1983-08-22,7
"5346",1983-08-23,10
"5347",1983-08-24,22
"5348",1983-08-25,7
"5349",1983-08-26,18
"5350",1983-08-27,11
"5351",1983-08-28,10
"5352",1983-08-29,17
"5353",1983-08-30,21
"5354",1983-08-31,NA
"5355",1983-09-01,NA
"5356",1983-09-02,10
"5357",1983-09-03,17
"5358",1983-09-04,12
"5359",1983-09-05,8
"5360",1983-09-06,19
"5361",1983-09-07,12
"5362",1983-09-08,16
"5363",1983-09-09,19
"5364",1983-09-11,14
"5365",1983-09-12,8
"5366",1983-09-13,8
"5367",1983-09-14,12
"5368",1983-09-15,24
"5369",1983-09-16,15
"5370",1983-09-17,12
"5371",1983-09-18,11
"5372",1983-09-19,17
"5373",1983-09-20,6
"5374",1983-09-21,10
"5375",1983-09-22,8
"5376",1983-09-23,17
"5377",1983-09-24,6
"5378",1983-09-25,7
"5379",1983-09-26,4
"5380",1983-09-27,6
"5381",1983-09-28,7
"5382",1983-09-29,3
"5383",1983-09-30,5
"5384",1983-10-01,8
"5385",1983-10-02,20
"5386",1983-10-03,20
"5387",1983-10-04,18
"5388",1983-10-05,23
"5389",1983-10-06,NA
"5390",1983-10-07,9
"5391",1983-10-08,20
"5392",1983-10-09,6
"5393",1983-10-10,NA
